"CAS","Ready_Biodeg","BalabanJ","BertzCT","Chi0","Chi0n","Chi0v","Chi1","Chi1n","Chi1v","Chi2n","Chi2v","Chi3n","Chi3v","Chi4n","Chi4v","EState_VSA1","EState_VSA10","EState_VSA11","EState_VSA2","EState_VSA3","EState_VSA4","EState_VSA5","EState_VSA6","EState_VSA7","EState_VSA8","EState_VSA9","ExactMolWt","FpDensityMorgan1","FpDensityMorgan2","FpDensityMorgan3","FractionCSP3","HallKierAlpha","HeavyAtomCount","HeavyAtomMolWt","Ipc","Kappa1","Kappa2","Kappa3","LabuteASA","MaxAbsEStateIndex","MaxAbsPartialCharge","MaxEStateIndex","MaxPartialCharge","MinAbsEStateIndex","MinAbsPartialCharge","MinEStateIndex","MinPartialCharge","MolLogP","MolMR","MolWt","NHOHCount","NOCount","NumAliphaticCarbocycles","NumAliphaticHeterocycles","NumAliphaticRings","NumAromaticCarbocycles","NumAromaticHeterocycles","NumAromaticRings","NumHAcceptors","NumHDonors","NumHeteroatoms","NumRadicalElectrons","NumRotatableBonds","NumSaturatedCarbocycles","NumSaturatedHeterocycles","NumSaturatedRings","NumValenceElectrons","PEOE_VSA1","PEOE_VSA10","PEOE_VSA11","PEOE_VSA12","PEOE_VSA13","PEOE_VSA14","PEOE_VSA2","PEOE_VSA3","PEOE_VSA4","PEOE_VSA5","PEOE_VSA6","PEOE_VSA7","PEOE_VSA8","PEOE_VSA9","RingCount","SMR_VSA1","SMR_VSA10","SMR_VSA2","SMR_VSA3","SMR_VSA4","SMR_VSA5","SMR_VSA6","SMR_VSA7","SMR_VSA8","SMR_VSA9","SlogP_VSA1","SlogP_VSA10","SlogP_VSA11","SlogP_VSA12","SlogP_VSA2","SlogP_VSA3","SlogP_VSA4","SlogP_VSA5","SlogP_VSA6","SlogP_VSA7","SlogP_VSA8","SlogP_VSA9","TPSA","VSA_EState1","VSA_EState10","VSA_EState2","VSA_EState3","VSA_EState4","VSA_EState5","VSA_EState6","VSA_EState7","VSA_EState8","VSA_EState9","qed"
"540-59-0","NRB",2.54919333848297,19.2192809488736,3.41421356237309,1.91062948439771,3.42248737643462,1.91421356237309,0.769769113805318,1.64264067474929,0.251976315339485,0.755928946018455,0.0476190476190476,0.428571428571429,0,0,0,0,0,0,0,0,11.0704038577564,0,0,0,23.201879780465,95.953355424,1,1.25,1.25,0,0.32,4,94.928,6.85475297227334,4.32,3.32,2.32,35.0211225638053,4.87345679012346,0.0920041756293025,4.87345679012346,0.0155633256307001,1.23765432098765,0.0155633256307001,1.23765432098765,-0.0920041756293025,1.9352,20.846,96.944,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,23.201879780465,0,11.0704038577564,0,0,0,23.201879780465,0,0,0,0,0,11.0704038577564,0,0,0,0,0,23.201879780465,0,0,0,0,11.0704038577564,0,0,0,0,0,9.74691358024691,0,0,0,0,0,0,0,2.47530864197531,0.432798364351925
"541-41-3","RB",2.83125710993136,52.7548875021635,4.99156383156272,3.4015678351235,4.15749678114196,2.77005561002966,1.59301244274984,1.97097691575906,0.670649385187645,0.979256085111829,0.257817604955284,0.36692655007328,0.113480037657877,0.222588982775873,5.42848710999618,4.79453718407182,0,0,6.60688196451292,0,0,6.92373719969062,0,4.73686295380005,11.6009398902325,107.99780708,2,2.5,2.5,0.666666666666667,-0.24,6,103.484,14.8344668561366,5.76,2.97008403361345,3.76,41.0474688130551,9.58695987654321,0.453983950079526,9.58695987654321,0.403247386893025,0.349537037037037,0.403247386893025,-0.738425925925926,-0.453983950079526,1.3817,22.875,108.524,0,2,0,0,0,0,0,0,2,0,3,0,1,0,0,0,36,4.73686295380005,0,0,0,0,5.42848710999618,0,4.79453718407182,0,0,0,6.92373719969062,11.6009398902325,6.60688196451292,0,9.53140013787187,17.0294270002287,0,0,0,6.92373719969062,6.60688196451292,0,0,0,0,4.79453718407182,0,11.6009398902325,12.0353690745091,4.73686295380005,0,6.92373719969062,0,0,0,0,26.3,0,4.71677469135802,0,0,0,0,0,0,0,15.0610030864198,0.474631897459229
"541-85-5","RB",3.34300024583538,86.5684250302886,7.27602088193889,6.60691890321313,6.60691890321313,4.2019072626078,3.71929133890893,3.71929133890893,2.60977267640642,2.60977267640642,1.66739360551616,1.66739360551616,0.677333672940397,0.677333672940397,0,4.79453718407182,0,0,18.1219726154523,12.841643245852,0,0,6.92373719969062,13.8474743993812,0,128.120115132,1.44444444444444,2,2.33333333333333,0.875,-0.33,9,112.087,84.3649101684373,8.67,4.53950853344934,4.19151238591917,57.4553679286496,10.7811111111111,0.299718021085653,10.7811111111111,0.132401868178351,0.392916666666667,0.132401868178351,0.392916666666667,-0.299718021085653,2.4017,39.37,128.215,0,1,0,0,0,0,0,0,1,0,1,0,4,0,0,0,54,0,5.78324494636494,0,0,0,0,4.79453718407182,0,0,0,27.1920332219979,5.91790604616139,12.841643245852,0,0,4.79453718407182,5.78324494636494,0,0,5.91790604616139,40.0336764678499,0,0,0,0,0,0,0,0,5.78324494636494,4.79453718407182,5.91790604616139,40.0336764678499,0,0,0,0,17.07,0,0,0,0,0,0,0,0,0,20.5,0.567859928304154
"542-18-7","NRB",2.12291794995937,46.1417094500763,5.11288417512236,4.49084864813159,5.24677759415004,3.39384685011735,3.03471447116372,3.4711502516357,2.23529227548844,2.85250567533681,1.53471447116372,1.9711502516357,1.05276788174576,1.36137458166994,0,0,0,0,5.37708786820573,0,32.1041081146301,0,0,0,11.6009398902325,118.054928032,1,1.57142857142857,1.85714285714286,1,0.29,7,107.519,47.1972525729723,5.42717421124829,2.56125564394441,1.68444241539722,49.861396673165,5.81663580246914,0.123008883035328,5.81663580246914,0.0335636027699984,0.508101851851852,0.0335636027699984,0.508101851851852,-0.123008883035328,2.5579,32.726,118.607,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,42,0,0,0,0,0,0,0,0,0,11.6009398902325,19.262464868778,12.841643245852,5.37708786820573,0,1,0,11.6009398902325,0,0,0,37.4811959828358,0,0,0,0,0,0,0,11.6009398902325,5.37708786820573,0,0,32.1041081146301,0,0,0,0,0,0,5.81663580246914,0,0,0,0,0,0,0,7.12780864197531,0.429145761434912
"542-75-6","NRB",2.62241580799022,31.8743029809272,4.12132034355964,2.61773626558425,4.12959415762116,2.41421356237309,1.22706075594561,2.19801902024245,0.51599376802735,1.07657678329102,0.17817416127495,0.534522483824849,0.0336717514850737,0.303045763365663,0,0,0,0,5.88000344497034,0,5.53520192887821,6.07602010683388,0,0,23.201879780465,109.969005488,1.6,2.2,2.2,0.333333333333333,0.32,5,106.939,11.2451124978365,5.32,4.32,4.32,41.3860646782019,5.1304012345679,0.122165137375836,5.1304012345679,0.0415087865418027,0.503472222222222,0.0415087865418027,0.503472222222222,-0.122165137375836,1.9777,25.713,110.971,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,30,0,0,0,0,0,0,0,0,0,11.6009398902325,17.6769599970664,0,11.4152053738486,0,0,0,23.201879780465,0,0,0,0,5.88000344497034,11.6112220357121,0,0,0,0,0,23.201879780465,5.88000344497034,0,0,0,11.6112220357121,0,0,0,0,0,10.1670524691358,0,0,0,0,0,0,0,3.55516975308642,0.453516017476937
"544-76-3","NRB",2.82826241263855,92.6059378176129,11.8994949366117,11.8994949366117,11.8994949366117,7.9142135623731,7.91421356237309,7.91421356237309,5.24264068711928,5.24264068711928,3.45710678118655,3.45710678118655,2.26776695296637,2.26776695296637,0,0,0,0,0,0,89.8915027209642,0,0,13.8474743993812,0,226.266051088,0.3125,0.5,0.6875,1,0,16,192.176,3682.87558675023,16,15,14,104.213382743779,2.29022014172249,0.0653823832227927,2.29022014172249,-0.0533059727891254,1.37277777777778,0.0533059727891254,1.37277777777778,-0.0653823832227927,6.48760000000001,75.9860000000001,226.448,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,98,0,0,0,0,0,0,0,0,0,0,103.738977120345,0,0,0,0,0,0,0,0,0,103.738977120345,0,0,0,0,0,0,0,0,0,0,0,103.738977120345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.314904724146003
"544-85-4","RB",2.98295384804178,264.413435736511,23.2132034355964,23.2132034355964,23.2132034355964,15.9142135623731,15.9142135623731,15.9142135623731,10.8994949366117,10.8994949366117,7.45710678118655,7.45710678118655,5.09619407771256,5.09619407771256,0,0,0,0,0,0,192.62464868778,0,0,13.8474743993812,0,450.516452112,0.15625,0.25,0.34375,1,0,32,384.352,9890497.32294986,32,31,30,206.052456574125,2.30659535016396,0.0653823832227927,2.30659535016396,-0.0533059727891157,1.37447970863684,0.0533059727891157,1.37447970863684,-0.0653823832227927,12.7292,149.858,450.88,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,194,0,0,0,0,0,0,0,0,0,0,206.472123087162,0,0,0,0,0,0,0,0,0,206.472123087162,0,0,0,0,0,0,0,0,0,0,0,206.472123087162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0.0993296980100884
"552-16-9","RB",3.26707619570377,300.933190204761,9.13782820150469,5.92857313915001,5.92857313915001,5.62589765768623,3.09383638159163,3.09383638159163,2.07941140792741,2.07941140792741,1.33115471048492,1.33115471048492,0.813695481423769,0.813695481423769,10.8926163367695,14.9088554528374,0,11.2508377663806,0,6.06636706846161,18.1991012053848,0,0,0,5.10652739484071,167.02185764,1.41666666666667,2,2.41666666666667,0,-1.91,12,162.08,475.348829004198,8.18910802775025,2.99667013888714,1.39237708260505,67.4050768086331,10.4217592592593,0.477454809196634,10.4217592592593,0.342224966886221,0.289351851851852,0.342224966886221,-1.28953703703704,-0.477454809196634,1.293,40.0557,167.12,1,5,0,0,0,1,0,1,3,1,5,0,2,0,0,0,62,5.10652739484071,5.563451491697,0,0,5.68738627468356,5.96930528795185,10.1143182687656,4.79453718407182,0,0,12.1327341369232,6.06636706846161,6.06636706846161,4.92331104881767,1,14.8243756277302,11.6566915626354,0,0,0,0,0,39.943238034309,0,0,0,5.68738627468356,0,0,15.9991437316102,0,10.1143182687656,10.3579886757688,24.2654682738464,0,0,0,80.44,0,0,0,0,0,0,0,0,0,42,0.531152286958236
"552-30-7","RB",2.6076190147195,460.270160054133,10.2925287398839,6.81225756492429,6.81225756492429,6.59222415287501,3.73226139562222,3.73226139562222,2.74249256523682,2.74249256523682,1.89174134975654,1.89174134975654,1.21831282502204,1.21831282502204,17.9079158638555,14.3836115522155,0,16.690354475091,0,6.06636706846161,12.1327341369232,0,0,4.73686295380005,5.10652739484071,192.005873228,1.14285714285714,1.78571428571429,2.42857142857143,0,-2.17,14,188.094,1855.66147199741,8.42923855878996,2.66127689750168,1.06471550765723,77.9127435909918,11.0147600151172,0.477638964717975,11.0147600151172,0.346430669403182,0.00916666666666677,0.346430669403182,-1.15282501889645,-0.477638964717975,0.6954,43.1473,192.126,1,5,0,1,1,1,0,1,4,1,5,0,1,0,0,0,70,9.84339034864075,0,0,0,0,17.9079158638555,0,14.3836115522155,0,0,0,18.1991012053848,0,16.690354475091,2,24.2270019008562,17.9079158638555,0,0,0,0,0,34.8894556804758,0,0,0,0,0,0,23.0144432586963,4.73686295380005,0,31.0739660273065,18.1991012053848,0,0,0,80.67,0,0,0,0,0,0,0,0,0,46.5,0.522678197146465
"554-00-7","NRB",3.17167803044092,222.29788705001,6.85337115112852,4.56533002277696,6.07718791481387,4.19837730275766,2.40467347931662,3.16060242533508,1.66583488946259,2.50947079667518,0.962497509116109,1.52492144725784,0.501504763399406,0.909998692231482,0,0,0,0,15.7326529021662,0,0,18.1991012053848,0,0,28.9355472576272,160.97990452,1.22222222222222,1.88888888888889,2.33333333333333,0,-0.4,9,156.979,104.200919306593,6.71627906976744,2.4602853745541,1.50123456790123,63.377826270273,5.60450617283951,0.397521548990401,5.60450617283951,0.064972247180569,0.502314814814815,0.064972247180569,0.502314814814815,-0.397521548990401,2.5756,40.8744,162.019,2,1,0,0,0,1,0,1,1,1,3,0,0,0,0,0,48,5.73366747716218,0,0,0,0,0,0,0,0,0,23.201879780465,18.1991012053848,5.02263331374133,10.7100195884249,1,0,28.8892660551486,0,0,0,0,5.73366747716218,28.2443678328675,0,0,5.73366747716218,5.68738627468356,0,23.201879780465,0,0,0,0,18.1991012053848,10.0452666274827,0,0,26.02,0,11.1814506172839,0,0,0,0,0,0,0,12.0407716049383,0.582518851969815
"555-03-3","NRB",3.00588921891474,272.143125627324,8.26758471350162,5.98135954365005,5.98135954365005,5.23638210521845,3.0224948101618,3.0224948101618,1.95858940415361,1.95858940415361,1.26413988572946,1.26413988572946,0.724048499987169,0.724048499987169,4.92331104881767,10.1143182687656,0,5.68738627468356,5.74951183328391,0,19.2425316782008,12.1327341369232,0,0,4.73686295380005,153.042593084,1.54545454545455,2.27272727272727,2.81818181818182,0.142857142857143,-1.58,11,146.081,333.429987429192,7.52615711252654,3.00522304423026,1.66898190023488,63.5628661859003,10.2190778533636,0.496501879611016,10.2190778533636,0.272630209751786,0.0456944444444447,0.272630209751786,-0.455833333333334,-0.496501879611016,1.6034,39.6484,153.137,0,4,0,0,0,1,0,1,3,0,4,0,2,0,0,0,58,4.73686295380005,5.74951183328391,0,0,5.68738627468356,0,10.1143182687656,0,0,0,6.06636706846161,6.06636706846161,6.06636706846161,18.0994756585568,1,9.66017400261772,5.68738627468356,0,0,0,0,7.10979754127753,34.379786542612,0,5.74951183328391,4.73686295380005,5.68738627468356,5.74951183328391,0,12.0331085900952,0,10.1143182687656,0,24.2654682738464,0,0,0,52.37,0,0,0,0,0,0,0,0,0,32.8333333333333,0.47862289599684
"555-37-3","NRB",2.57959712341329,396.092060459061,12.836498814254,9.9647619831108,11.4766198751477,8.04091255785876,5.51427743040707,6.27020637642552,3.83414916275461,4.64854941623582,2.36464599005822,3.10367526879624,1.28962068623332,1.58771186785593,0,4.79453718407182,0,6.03111451233807,15.7326529021662,19.3863996517646,0,30.1466829189125,0,12.240525803697,23.201879780465,274.063968492,1.35294117647059,2.05882352941176,2.64705882352941,0.416666666666667,-0.93,17,259.051,5369.2588609511,14.1322277535781,6.72004801271509,4.44336763065902,111.698806213495,11.7532671957672,0.327595333616411,11.7532671957672,0.321078031904641,0.141815633660872,0.321078031904641,-0.141815633660872,-0.327595333616411,4.2572,73.0187,275.179,1,3,0,0,0,1,0,1,1,1,5,0,4,0,0,0,94,10.2166983348568,0,0,0,0,6.03111451233807,0,4.79453718407182,0,0,36.5464386030817,24.6199228283108,19.2798146632733,10.0452666274827,1,4.79453718407182,34.9203805674867,0,4.89990973085048,0,19.7653804455426,18.9092169925961,28.2443678328675,0,0,5.31678860400633,10.4819234587554,0,23.201879780465,24.5234526317783,0,0,19.7653804455426,18.1991012053848,10.0452666274827,0,0,32.34,0,11.6568120975178,0,0,0,0,0,0,0,29.2320767913711,0.874509181555302
"557-61-9","RB",2.96677131153448,237.039436157914,21.0918830920368,20.5390966875367,20.5390966875367,14.4142135623731,14.0233345472034,14.0233345472034,9.56244156258182,9.56244156258182,6.51166727360169,6.51166727360169,4.42766739069764,4.42766739069764,0,0,0,0,6.60688196451292,6.42082162292601,160.52054057315,0,0,6.92373719969062,5.10652739484071,410.448766476,0.275862068965517,0.448275862068966,0.620689655172414,1,-0.04,29,352.307,2275768.11510365,28.96,27.96,27.96,185.386921868734,8.74908099888614,0.396376569342282,8.74908099888614,0.0430524072288891,0.374362244897959,0.0430524072288891,0.374362244897959,-0.396376569342282,10.1412,132.8018,410.771,1,1,0,0,0,0,0,0,1,1,1,0,26,0,0,0,176,5.10652739484071,0,0,0,0,0,0,0,0,0,167.444277772841,6.42082162292601,6.60688196451292,0,0,5.10652739484071,0,0,0,0,173.865099395767,6.60688196451292,0,0,0,0,0,0,0,11.7134093593536,0,0,173.865099395767,0,0,0,0,20.23,0,0,0,0,0,0,0,0,0,48.5,0.140548755410548
"557-66-4","RB",1.63299316185545,2.75488750216347,2.70710678118655,2.28445705037617,2.28445705037617,1.4142135623731,1.11535507165041,1.11535507165041,0.408248290463863,0.408248290463863,0,0,0,0,0,0,0,0,0,6.54475640591258,0,0,6.92373719969062,0,5.73366747716218,45.057849224,2,2,2,1,-0.04,3,38.029,2.75488750216347,2.96,1.96,1.96,20.4440838392389,4.84722222222222,0.330748418439075,4.84722222222222,-0.0105762658292065,0.75,0.0105762658292065,0.75,-0.330748418439075,-0.0349999999999998,14.7284,45.085,2,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,20,5.73366747716218,0,0,0,0,0,0,0,0,0,6.92373719969062,6.54475640591258,0,0,0,0,0,0,0,5.73366747716218,6.92373719969062,6.54475640591258,0,0,0,5.73366747716218,0,0,0,6.54475640591258,0,0,6.92373719969062,0,0,0,0,26.02,0,0,0,0,0,0,0,0,0,7.5,0.406237095389883
"563-47-3","RB",2.84737892308767,38.9126093832433,4.28445705037617,3.29217803538232,4.04810698140078,2.27005561002966,1.47436802309897,2.00889050692382,1.09073740214276,1.35799864405518,0.228121739208519,0.684365217625557,0,0,0,0,0,0,5.88000344497034,5.57310453006927,0,0,6.92373719969062,6.5789356835985,11.6009398902325,90.023627904,2,2.2,2.2,0.5,0.03,5,83.497,9.65148445440323,5.03,2.27813895781638,4.03,37.4477405657168,5.23688271604938,0.121934412961332,5.23688271604938,0.042777758859768,0.583333333333333,0.042777758859768,0.583333333333333,-0.121934412961332,1.8013,25.534,90.553,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,30,0,0,0,0,0,0,0,0,0,11.6009398902325,12.1520402136678,6.92373719969062,5.88000344497034,0,0,0,11.6009398902325,0,0,0,6.92373719969062,5.88000344497034,12.1520402136678,0,0,0,0,0,11.6009398902325,5.88000344497034,0,0,6.92373719969062,12.1520402136678,0,0,0,0,0,5.23688271604938,0,0,0,0,0,0,0,7.0408950617284,0.34029328959322
"576-24-9","NRB",3.2478347337367,202.04788705001,6.85337115112852,4.43519334908729,5.9470512411242,4.21521405516327,2.3455882066155,3.10151715263395,1.57294370128151,2.35810830103134,0.931212203911169,1.74013908125635,0.492415396662244,0.787955036372741,0,0,0,10.7721451470252,5.02263331374133,0,6.06636706846161,12.1327341369232,0,0,28.3084071753057,161.963920108,1.22222222222222,1.88888888888889,2.33333333333333,0,-0.4,9,158.971,109.737515096202,6.71627906976744,2.4602853745541,1.28858131487889,62.8321693254563,8.8837037037037,0.506337987443325,8.8837037037037,0.135197543738178,0.0177469135802475,0.135197543738178,0.0177469135802475,-0.506337987443325,2.699,38.1268,163.003,1,1,0,0,0,1,0,1,1,1,3,0,0,0,0,0,48,5.10652739484071,10.7721451470252,0,0,0,0,0,0,0,0,29.2682468489266,12.1327341369232,0,5.02263331374133,1,5.10652739484071,23.201879780465,0,0,0,0,0,28.2443678328675,0,5.74951183328391,0,0,5.74951183328391,23.201879780465,5.10652739484071,0,0,0,18.1991012053848,10.0452666274827,0,0,20.23,0,11.0177160493827,0,0,0,0,0,0,0,14.2045061728395,0.622739722153386
"NOCAS_860336","NRB",3.08638877886878,218.97015243201,9.13782820150469,8.46410161513776,8.46410161513776,5.62589765768623,4.71410161513776,4.71410161513776,3.93831819207455,3.93831819207455,2.24002822642715,2.24002822642715,1.56246420294345,1.56246420294345,0,0,0,0,11.8358120923228,0,11.126902983394,0,0,51.9604170726089,0,162.140850576,0.75,1.08333333333333,1.33333333333333,0.5,-0.78,12,144.132,475.348829004198,9.30912655971479,3.75045045853975,1.87662635359269,75.6210558058766,2.2512037037037,0.0619638947428504,2.2512037037037,-0.0215991627733287,0.642222222222222,0.0215991627733287,0.642222222222222,-0.0619638947428504,3.9334,54.62,162.276,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,66,0,0,0,0,0,0,0,0,0,0,51.9604170726089,22.9627150757168,0,0,1,0,0,0,0,0,39.5307608910853,0,35.3923712572404,0,0,0,0,0,0,0,0,0,50.6576638744793,24.2654682738464,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.617702919519743
"579-10-2","NRB",2.8511778901644,242.999462726203,8.26758471350162,6.74221323191195,6.74221323191195,5.21521405516327,3.50923493875481,3.50923493875481,2.41358418921117,2.41358418921117,1.61583277080396,1.61583277080396,0.833404974563156,0.833404974563156,0,4.79453718407182,0,5.90717972935151,0,5.68738627468356,0,18.8713189132183,30.3318353423081,0,0,149.084063972,1.27272727272727,1.81818181818182,2.27272727272727,0.222222222222222,-1.31,11,138.105,335.479389787025,7.7931991744066,3.19116464569125,1.80230555139782,66.4475852329339,10.8700963718821,0.315744729896209,10.8700963718821,0.223094856083094,0.0520370370370373,0.223094856083094,0.0520370370370373,-0.315744729896209,1.6693,45.526,149.193,0,2,0,0,0,1,0,1,1,0,2,0,1,0,0,0,58,4.89990973085048,0,0,5.90717972935151,0,0,4.79453718407182,0,0,0,18.1991012053848,12.1327341369232,19.6587954570514,0,1,4.79453718407182,11.5945660040351,0,0,0,6.92373719969062,11.9475817135277,30.3318353423081,0,0,4.89990973085048,5.68738627468356,0,0,12.9548517120287,4.79453718407182,0,6.92373719969062,30.3318353423081,0,0,0,20.31,0,0,0,0,0,0,0,0,0,26.3333333333333,0.594404757909942
"579-75-9","RB",3.12121931888616,267.794610081728,8.26758471350162,6.07311125318619,6.07311125318619,5.25321885762405,3.11745364786733,3.11745364786733,2.00543612713944,2.00543612713944,1.33738252706873,1.33738252706873,0.821324014856404,0.821324014856404,5.96930528795185,4.79453718407182,0,5.563451491697,5.74951183328391,0,13.1761646097391,18.1991012053848,0,0,9.84339034864075,152.047344116,1.45454545454545,2.09090909090909,2.54545454545455,0.125,-1.51,11,144.085,336.852661560713,7.59537407797682,3.0531381005525,1.49037050913957,64.2305884300368,10.5006481481481,0.49585560096252,10.5006481481481,0.338977305358417,0.189814814814815,0.338977305358417,-0.969953703703704,-0.49585560096252,1.3934,39.9533,152.149,1,3,0,0,0,1,0,1,2,1,3,0,2,0,0,0,58,9.84339034864075,11.3129633249809,0,0,0,5.96930528795185,0,4.79453718407182,0,0,12.1327341369232,12.1327341369232,0,7.10979754127753,1,14.6379275327126,5.96930528795185,0,0,0,0,7.10979754127753,29.8289197655434,0,5.74951183328391,4.73686295380005,0,5.74951183328391,0,18.1856302240701,0,0,10.3579886757688,24.2654682738464,0,0,0,46.53,0,0,0,0,0,0,0,0,0,31.5,0.696128834772159
"581-40-8","RB",2.83951994281084,372.807866193448,8.55204176387779,7.46410161513776,7.46410161513776,5.7708569478291,4.23205080756888,4.23205080756888,3.2836176536953,3.2836176536953,2.3620366943553,2.3620366943553,1.46796631992549,1.46796631992549,0,0,0,0,0,0,21.8993514123236,0,0,50.2456768101509,0,156.093900384,0.75,1.16666666666667,1.58333333333333,0.166666666666667,-1.3,12,144.132,721.482141454324,7.35454014171963,2.63255405356951,1.09542143600416,72.8429518800254,2.24074074074074,0.0616295429115359,2.24074074074074,-0.0181207942337762,1.33388888888889,0.0181207942337762,1.33388888888889,-0.0616295429115359,3.45664,53.422,156.228,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,36.3982024107697,35.7468258117048,0,0,2,0,10.7724484289296,0,0,0,13.8474743993812,0,47.5251053941637,0,0,0,0,0,0,0,0,13.8474743993812,11.126902983394,36.3982024107697,0,10.7724484289296,0,0,0,0,0,0,0,0,0,0,0,22.6666666666667,0.54764924534147
"583-78-8","NRB",3.17167803044092,222.29788705001,6.85337115112852,4.43519334908729,5.9470512411242,4.19837730275766,2.33960514247179,3.09553408849025,1.59573349924709,2.43936940645968,0.908181422244719,1.46289105329305,0.485819219764982,0.769711326200147,0,0,0,5.74951183328391,10.0452666274827,0,6.06636706846161,12.1327341369232,0,0,28.3084071753057,161.963920108,1.22222222222222,1.88888888888889,2.33333333333333,0,-0.4,9,158.971,104.200919306593,6.71627906976744,2.4602853745541,1.50123456790123,62.8321693254563,8.8837037037037,0.506339742351436,8.8837037037037,0.135153181213421,0.0177469135802475,0.135153181213421,0.0177469135802475,-0.506339742351436,2.699,38.1268,163.003,1,1,0,0,0,1,0,1,1,1,3,0,0,0,0,0,48,5.10652739484071,5.74951183328391,0,0,0,0,0,0,0,0,23.201879780465,12.1327341369232,11.0890003822029,5.02263331374133,1,5.10652739484071,23.201879780465,0,0,0,0,0,28.2443678328675,0,5.74951183328391,0,0,5.74951183328391,23.201879780465,5.10652739484071,0,0,0,18.1991012053848,10.0452666274827,0,0,20.23,0,10.9703086419753,0,0,0,0,0,0,0,14.2519135802469,0.622739722153386
"584-84-9","NRB",3.25039477481219,413.622920240102,9.68179827587471,6.94297457949652,6.94297457949652,6.27438690767923,3.54070935317636,3.54070935317636,2.3769705535678,2.3769705535678,1.53355752091179,1.53355752091179,0.889658255283577,0.889658255283577,0,9.58907436814364,0,0,11.3747725493671,5.563451491697,18.2262460279393,19.0564713366138,0,9.98480946527134,0,174.042927432,1.15384615384615,1.84615384615385,2.46153846153846,0.111111111111111,-2.02,13,168.111,893.361355463937,9.07107468123862,4.11783434745324,2.20425052129506,74.6399186344946,9.99602300642479,0.240018128346211,9.99602300642479,0.240018128346211,0.425555555555556,0.210968613264238,0.425555555555556,-0.210968613264238,1.92962,46.742,174.159,0,4,0,0,0,1,0,1,4,0,4,0,2,0,0,0,64,0,0,0,12.1598789594777,0,0,0,9.58907436814364,9.98480946527134,0,6.06636706846161,24.6199228283108,0,11.3747725493671,1,9.58907436814364,23.5346515088449,0,0,9.98480946527134,6.92373719969062,0,23.7625526970818,0,0,0,11.3747725493671,0,0,12.1598789594777,9.58907436814364,6.92373719969062,5.563451491697,28.1839106706562,0,0,0,58.86,0,0,0,0,0,0,0,0,0,38,0.507641667835039
"586-38-9","RB",3.00588921891474,267.794610081728,8.26758471350162,6.07311125318619,6.07311125318619,5.23638210521845,3.11147058372362,3.11147058372362,2.03710842832469,2.03710842832469,1.31668874541816,1.31668874541816,0.756100654535145,0.756100654535145,5.96930528795185,4.79453718407182,0,5.563451491697,5.74951183328391,0,19.2425316782008,12.1327341369232,0,0,9.84339034864075,152.047344116,1.54545454545455,2.27272727272727,2.81818181818182,0.125,-1.51,11,144.085,333.429987429192,7.59537407797682,3.0531381005525,1.70317907545291,64.2305884300368,10.413522297808,0.496741215646669,10.413522297808,0.335317840606975,0.240138888888889,0.335317840606975,-0.940833333333333,-0.496741215646669,1.3934,39.9533,152.149,1,3,0,0,0,1,0,1,2,1,3,0,2,0,0,0,58,9.84339034864075,5.74951183328391,0,0,0,5.96930528795185,0,4.79453718407182,0,0,6.06636706846161,18.1991012053848,0,12.6732490329745,1,14.6379275327126,5.96930528795185,0,0,0,0,7.10979754127753,29.8289197655434,0,5.74951183328391,4.73686295380005,0,5.74951183328391,0,18.1856302240701,0,0,10.3579886757688,24.2654682738464,0,0,0,46.53,0,0,0,0,0,0,0,0,0,31.5,0.696128834772159
